Total_s150,Total_s220,Total_s380,Total_s66,Datum,Kabel_s150,Kabel_s220,Kabel_s380,Kabel_s66,Total_s132B,Kabel_s132B,Total_s66B,Kabel_s66B
3623316.5343114315,4931522.003521794,1933006.4713207898,7267559.306610147,2023-12-18,1245702.2929417002,25119.814821854165,28049.7849802,1559391.7495641715,1,1,1,1
3623316.5343114315,4931522.003521794,1933006.4713207898,7267559.306610147,2023-12-19,1245702.2929417002,25119.814821854165,28049.7849802,1559391.7495641715,1,1,1,1
3623316.5343114315,4931522.003521794,1933006.4713207898,7267559.306610147,2023-12-20,1245702.2929417002,25119.814821854165,28049.7849802,1559391.7495641715,1,1,1,1
3623316.5343114315,4886095.122177195,1978374.5793255048,7267500.533270261,2023-12-21,1245702.2929417002,25119.814821854165,28049.7849802,1559391.7495641715,1,1,1,1
3623316.5343114315,4886095.122177195,1978374.5793255048,7267500.533270261,2023-12-22,1245702.2929417002,25119.814821854165,28049.7849802,1559391.7495641715,1,1,1,1
3623316.5343114315,4886095.122177195,1978374.5793255048,7267500.533270261,2023-12-23,1245702.2929417002,25119.814821854165,28049.7849802,1559391.7495641715,1,1,1,1
3623316.5343114315,4886095.122177195,1978374.5793255048,7267500.533270261,2023-12-24,1245702.2929417002,25119.814821854165,28049.7849802,1559391.7495641715,1,1,1,1
3623316.5343114315,4886095.122177195,1978374.5793255048,7267500.533270261,2023-12-25,1245702.2929417002,25119.814821854165,28049.7849802,1559391.7495641715,1,1,1,1
3623316.5343114315,4886095.122177195,1978374.5793255048,7267500.533270261,2023-12-26,1245702.2929417002,25119.814821854165,28049.7849802,1559391.7495641715,1,1,1,1
3623316.5343114315,4886095.122177195,1978374.5793255048,7267500.533270261,2023-12-27,1245702.2929417002,25119.814821854165,28049.7849802,1559391.7495641715,1,1,1,1
3623316.5343114315,4886095.122177195,1978374.5793255048,7267500.533270261,2023-12-28,1245702.2929417002,25119.814821854165,28049.7849802,1559391.7495641715,1,1,1,1
3623316.5343114315,4886095.122177195,1978374.5793255048,7267500.533270261,2023-12-29,1245702.2929417002,25119.814821854165,28049.7849802,1559391.7495641715,1,1,1,1
3623316.5343114315,4886095.122177195,1978374.5793255048,7267500.533270261,2023-12-30,1245702.2929417002,25119.814821854165,28049.7849802,1559391.7495641715,1,1,1,1
3623316.5343114315,4886095.122177195,1978374.5793255048,7267500.533270261,2023-12-31,1245702.2929417002,25119.814821854165,28049.7849802,1559391.7495641715,1,1,1,1
3623316.5343114315,4886095.122177195,1978374.5793255048,7267500.533270261,2024-01-01,1245702.2929417002,25119.814821854165,28049.7849802,1559391.7495641715,1,1,1,1
3623316.5343114315,4886095.122177195,1978374.5793255048,7267500.533270261,2024-01-02,1245702.2929417002,25119.814821854165,28049.7849802,1559391.7495641715,1,1,1,1
3623316.5343114315,4886095.122177195,1978374.5793255048,7267500.533270261,2024-01-03,1245702.2929417002,25119.814821854165,28049.7849802,1559391.7495641715,1,1,1,1
3623316.5343114315,4886095.122177195,1978374.5793255048,7267500.533270261,2024-01-04,1245702.2929417002,25119.814821854165,28049.7849802,1559391.7495641715,1,1,1,1
3623316.5343114315,4886095.122177195,1978374.5793255048,7267500.533270261,2024-01-05,1245702.2929417002,25119.814821854165,28049.7849802,1559391.7495641715,1,1,1,1
3623316.5343114315,4886095.122177195,1978374.5793255048,7267500.533270261,2024-01-06,1245702.2929417002,25119.814821854165,28049.7849802,1559391.7495641715,1,1,1,1
3623316.5343114315,4886095.122177195,1978374.5793255048,7267500.533270261,2024-01-07,1245702.2929417002,25119.814821854165,28049.7849802,1559391.7495641715,1,1,1,1
3623316.5343114315,4886095.122177195,1978374.5793255048,7267500.533270261,2024-01-08,1245702.2929417002,25119.814821854165,28049.7849802,1559391.7495641715,1,1,1,1
3623316.5343114315,4886095.122177195,1978374.5793255048,7267500.533270261,2024-01-09,1245702.2929417002,25119.814821854165,28049.7849802,1559391.7495641715,1,1,1,1
3623316.5343114315,4886095.122177195,1978374.5793255048,7267500.533270261,2024-01-10,1245702.2929417002,25119.814821854165,28049.7849802,1559391.7495641715,1,1,1,1
3623316.5343114315,4886095.122177195,1978374.5793255048,7267500.533270261,2024-01-11,1245702.2929417002,25119.814821854165,28049.7849802,1559391.7495641715,1,1,1,1
3623316.5343114315,4886095.122177195,1978374.5793255048,7267500.533270261,2024-01-12,1245702.2929417002,25119.814821854165,28049.7849802,1559391.7495641715,1,1,1,1
3623316.5343114315,4886095.122177195,1978374.5793255048,7267500.533270261,2024-01-13,1245702.2929417002,25119.814821854165,28049.7849802,1559391.7495641715,1,1,1,1
3623316.5343114315,4886095.122177195,1978374.5793255048,7267500.533270261,2024-01-14,1245702.2929417002,25119.814821854165,28049.7849802,1559391.7495641715,1,1,1,1
3623316.5343114315,4886095.122177195,1978374.5793255048,7267500.533270261,2024-01-15,1245702.2929417002,25119.814821854165,28049.7849802,1559391.7495641715,1,1,1,1
3623316.5343114315,4886095.122177195,1978374.5793255048,7267500.533270261,2024-01-16,1245702.2929417002,25119.814821854165,28049.7849802,1559391.7495641715,1,1,1,1
3623316.5343114315,4886095.122177195,1978374.5793255048,7267500.533270261,2024-01-17,1245702.2929417002,25119.814821854165,28049.7849802,1559391.7495641715,1,1,1,1
3623316.5343114315,4886095.122177195,1978374.5793255048,7267500.533270261,2024-01-18,1245702.2929417002,25119.814821854165,28049.7849802,1559391.7495641715,1,1,1,1
3332783.115713794,4840296.875481566,1968278.9380371547,7547749.1844922295,2024-01-19,1165081.591106727,25119.814821854165,28049.7849802,1640026.4299443034,1,1,1,1
3332783.115713794,4840296.875481566,1968278.9380371547,7547749.1844922295,2024-01-20,1165081.5911067273,25119.814821854165,28049.7849802,1640026.4299443034,1,1,1,1
3332783.115713794,4840296.875481566,1968278.9380371547,7547749.1844922295,2024-01-21,1165081.591106727,25119.814821854165,28049.7849802,1640026.4299443034,1,1,1,1
3332783.115713794,4840296.875481566,1968278.9380371547,7547749.1844922295,2024-01-22,1165081.5911067273,25119.814821854165,28049.7849802,1640026.4299443034,1,1,1,1
3332783.115713794,4840296.875481566,1968278.9380371547,7547749.1844922295,2024-01-23,1165081.591106727,25119.814821854165,28049.7849802,1640026.4299443034,1,1,1,1
3332783.115713794,4840296.875481566,1968278.9380371547,7547749.1844922295,2024-01-24,1165081.591106727,25119.814821854165,28049.7849802,1640026.4299443034,1,1,1,1
3436328.778440013,4840296.875481566,1968278.9380371547,7942859.884833774,2024-01-25,1210983.7889598338,25119.814821854165,28049.7849802,1704305.4309260251,1,1,1,1
3436328.778440013,4840296.875481566,1968278.9380371547,7942859.884833774,2024-01-26,1210983.7889598338,25119.814821854165,28049.7849802,1704305.4309260251,1,1,1,1
3436328.778440013,4840301.859750501,1968279.6494588293,7942865.429525617,2024-01-27,1210983.7889598338,25119.814821854165,28049.7849802,1704305.4309260251,1,1,1,1
3436328.778440013,4840301.859750501,1968279.6494588293,7942865.429525617,2024-01-28,1210983.7889598338,25119.814821854165,28049.7849802,1704305.4309260251,1,1,1,1
3436328.778440013,4840301.859750501,1968279.6494588293,7942865.429525617,2024-01-29,1210983.7889598338,25119.814821854165,28049.7849802,1704305.4309260251,1,1,1,1
3436328.778440013,4840301.859750501,1968279.6494588293,7942865.429525617,2024-01-30,1210983.7889598338,25119.814821854165,28049.7849802,1704305.4309260251,1,1,1,1
3436328.778440013,4840301.859750501,1968279.6494588293,7942865.429525617,2024-01-31,1210983.7889598338,25119.814821854165,28049.7849802,1704305.4309260251,1,1,1,1
3436328.778440013,4840301.859750501,1968279.6494588293,7942865.379332587,2024-02-01,1210983.7889598338,25119.814821854165,28049.7849802,1704305.3807329957,1,1,1,1
3436328.778440013,4840301.859750501,1968279.6494588293,7942865.379332587,2024-02-02,1210983.7889598338,25119.814821854165,28049.7849802,1704305.3807329957,1,1,1,1
3436328.778440013,4840301.859750501,1968279.6494588293,7942865.379332587,2024-02-03,1210983.7889598338,25119.814821854165,28049.7849802,1704305.3807329957,1,1,1,1
3436328.778440013,4840301.859750501,1968279.6494588293,7942865.379332587,2024-02-04,1210983.7889598338,25119.814821854165,28049.7849802,1704305.3807329957,1,1,1,1
3436328.778440013,4840301.859750501,1968279.6494588293,7942865.379332587,2024-02-05,1210983.7889598338,25119.814821854165,28049.7849802,1704305.3807329957,1,1,1,1
3436328.778440013,4840301.859750501,1968279.6494588293,7942865.379332587,2024-02-06,1210983.7889598338,25119.814821854165,28049.7849802,1704305.3807329957,1,1,1,1
3436328.778440013,4840301.859750501,1968279.6494588293,7942865.379332587,2024-02-07,1210983.7889598338,25119.814821854165,28049.7849802,1704305.3807329957,1,1,1,1
3436328.778440013,4840301.859750501,1968279.6494588293,7942865.379332587,2024-02-08,1210983.7889598338,25119.814821854165,28049.7849802,1704305.3807329957,1,1,1,1
3436328.778440013,4840301.859750501,1968279.6494588293,7942865.379332587,2024-02-09,1210983.7889598338,25119.814821854165,28049.7849802,1704305.3807329957,1,1,1,1
3436328.778440013,4840301.859750501,1968279.6494588293,7942865.379332587,2024-02-10,1210983.7889598338,25119.814821854165,28049.7849802,1704305.3807329957,1,1,1,1
3436328.778440013,4840301.859750501,1968279.6494588293,7942865.379332587,2024-02-11,1210983.7889598338,25119.814821854165,28049.7849802,1704305.3807329957,1,1,1,1
3436328.778440013,4840301.859750501,1968279.6494588293,7942865.379332587,2024-02-12,1210983.7889598338,25119.814821854165,28049.7849802,1704305.3807329957,1,1,1,1
3436328.778440013,4840301.859750501,1968279.6494588293,7942865.379332587,2024-02-13,1210983.7889598338,25119.814821854165,28049.7849802,1704305.3807329957,1,1,1,1
3436328.778440013,4840301.859750501,1968279.6494588293,7942865.379332587,2024-02-14,1210983.7889598338,25119.814821854165,28049.7849802,1704305.3807329957,1,1,1,1
3436328.778440013,4840301.859750501,1968279.6494588293,7942865.379332587,2024-02-15,1210983.7889598338,25119.814821854165,28049.7849802,1704305.3807329957,1,1,1,1
3436328.778440013,4840301.859750501,1968279.6494588293,7942865.379332587,2024-02-16,1210983.7889598338,25119.814821854165,28049.7849802,1704305.3807329957,1,1,1,1
3436328.778440013,4840301.859750501,1968279.6494588293,7942865.379332587,2024-02-17,1210983.7889598338,25119.814821854165,28049.7849802,1704305.3807329957,1,1,1,1
3436328.778440013,4840301.859750501,1968279.6494588293,7942865.379332587,2024-02-18,1210983.7889598338,25119.814821854165,28049.7849802,1704305.3807329957,1,1,1,1
3436328.778440013,4840301.859750501,1968279.6494588293,7942865.379332587,2024-02-19,1210983.7889598338,25119.814821854165,28049.7849802,1704305.3807329957,1,1,1,1
3436328.778440013,4840318.256904858,1968475.599234258,7942852.795127697,2024-02-20,1210983.7889598338,25119.814821854165,28049.7849802,1704305.3807329957,1,1,1,1
3436328.778440013,4840318.256904858,1968475.599234258,7942852.795127697,2024-02-21,1210983.7889598338,25119.814821854165,28049.7849802,1704305.3807329957,1,1,1,1
3436328.778440013,4840318.256904858,1968475.599234258,7942852.795127697,2024-02-22,1210983.7889598338,25119.814821854165,28049.7849802,1704305.3807329957,1,1,1,1
3436328.778440013,4840318.256904858,1968475.599234258,7942852.795127697,2024-02-23,1210983.7889598338,25119.814821854165,28049.7849802,1704305.3807329957,1,1,1,1
3436328.778440013,4840318.256904858,1968475.599234258,7942852.795127697,2024-02-24,1210983.7889598338,25119.814821854165,28049.7849802,1704305.3807329957,1,1,1,1
3436328.778440013,4840318.256904858,1968475.599234258,7942852.795127697,2024-02-25,1210983.7889598338,25119.814821854165,28049.7849802,1704305.3807329957,1,1,1,1
3436328.778440013,4840318.256904858,1968475.599234258,7942852.795127697,2024-02-26,1210983.7889598338,25119.814821854165,28049.7849802,1704305.3807329957,1,1,1,1
3436328.778440013,4840318.256904858,1968475.599234258,7942852.795127697,2024-02-27,1210983.7889598338,25119.814821854165,28049.7849802,1704305.3807329957,1,1,1,1
3436328.778440013,4840318.256904858,1968475.599234258,7942852.795127697,2024-02-28,1210983.7889598338,25119.814821854165,28049.7849802,1704305.3807329957,1,1,1,1
3436328.7784393756,4840318.256904858,1968475.599234258,7942852.795127697,2024-02-29,1210983.788959196,25119.814821854165,28049.7849802,1704305.3807329957,1,1,1,1
3436328.778439375,4840318.256904858,1968475.599234258,7942852.795127697,2024-03-01,1210983.788959196,25119.814821854165,28049.7849802,1704305.3807329957,1,1,1,1
3436328.778439375,4840318.256904858,1968475.599234258,7942852.795127696,2024-03-02,1210983.788959196,25119.814821854165,28049.7849802,1704305.3807329957,1,1,1,1
3436328.778439375,4840318.256904858,1968475.599234258,7942852.795127696,2024-03-03,1210983.788959196,25119.814821854165,28049.7849802,1704305.3807329957,1,1,1,1
3436328.778439375,4840318.256904858,1968475.599234258,7942852.795127697,2024-03-04,1210983.788959196,25119.814821854165,28049.7849802,1704305.3807329957,1,1,1,1
3436328.778439375,4840318.256904858,1968475.599234258,7942852.795127697,2024-03-05,1210983.788959196,25119.814821854165,28049.7849802,1704305.3807329957,1,1,1,1
3436328.778439375,4840318.256904858,1968475.599234258,7942852.795127697,2024-03-06,1210983.788959196,25119.814821854165,28049.7849802,1704305.3807329957,1,1,1,1
3436328.778439375,4840318.256904858,1968475.599234258,7942852.795127697,2024-03-07,1210983.788959196,25119.814821854165,28049.7849802,1704305.3807329957,1,1,1,1
3436328.7784393756,4840318.256904858,1968475.599234258,7942852.795127697,2024-03-08,1210983.788959196,25119.814821854165,28049.7849802,1704305.3807329957,1,1,1,1
3436328.778439375,4840318.256904858,1968475.599234258,7942852.795127697,2024-03-09,1210983.788959196,25119.814821854165,28049.7849802,1704305.3807329957,1,1,1,1
3436328.778439375,4840318.256904858,1968475.599234258,7942852.795127697,2024-03-10,1210983.788959196,25119.814821854165,28049.7849802,1704305.3807329957,1,1,1,1
3436328.778439375,4840318.256904858,1968475.599234258,7942852.795127697,2024-03-11,1210983.788959196,25119.814821854165,28049.7849802,1704305.3807329957,1,1,1,1
3436328.7784393756,4840318.256904858,1968475.599234258,7942852.795127697,2024-03-12,1210983.788959196,25119.814821854165,28049.7849802,1704305.3807329957,1,1,1,1
3869496.2481283187,4840352.303184102,1968475.599234258,7942870.997235022,2024-03-13,1476517.6583475573,25119.814821854165,28049.7849802,1704305.3807329957,1,1,1,1
3869496.2481283187,4840352.303184102,1968475.599234258,7942870.997235022,2024-03-14,1476517.6583475573,25119.814821854165,28049.7849802,1704305.3807329957,1,1,1,1
3869496.2481283187,4840352.303184102,1968475.599234258,7942870.997235022,2024-03-15,1476517.6583475573,25119.814821854165,28049.7849802,1704305.3807329957,1,1,1,1
3869496.2481283187,4840352.303184102,1968475.599234258,7942870.997235022,2024-03-16,1476517.6583475573,25119.814821854165,28049.7849802,1704305.3807329957,1,1,1,1
3869496.2481283187,4840352.303184102,1968475.599234258,7942870.997235022,2024-03-17,1476517.6583475573,25119.814821854165,28049.7849802,1704305.3807329957,1,1,1,1
3869496.2481283187,4840352.303184102,1968475.599234258,7942870.997235022,2024-03-18,1476517.6583475573,25119.814821854165,28049.7849802,1704305.3807329957,1,1,1,1
3869496.2481283187,4840352.303184102,1968475.599234258,7942870.997235022,2024-03-19,1476517.6583475573,25119.814821854165,28049.7849802,1704305.3807329957,1,1,1,1
3869496.2481283187,4840352.303184102,1968475.599234258,7942870.997235022,2024-03-20,1476517.6583475573,25119.814821854165,28049.7849802,1704305.3807329957,1,1,1,1
3869496.2481283187,4840615.647601919,1968475.599234258,7943002.66944393,2024-03-21,1476517.6583475573,25119.814821854165,28049.7849802,1704305.3807329957,1,1,1,1
3869496.2481283187,4840615.647601919,1968475.599234258,7943002.66944393,2024-03-22,1476517.6583475573,25119.814821854165,28049.7849802,1704305.3807329957,1,1,1,1
3869496.2481283187,4840615.647601919,1968475.599234258,7943002.66944393,2024-03-23,1476517.6583475573,25119.814821854165,28049.7849802,1704305.3807329957,1,1,1,1
3869496.2481283187,4840615.647601919,1968475.599234258,7943002.66944393,2024-03-24,1476517.6583475573,25119.814821854165,28049.7849802,1704305.3807329957,1,1,1,1
3869496.2481283187,4840615.647601919,1968475.599234258,7943002.66944393,2024-03-25,1476517.6583475573,25119.814821854165,28049.7849802,1704305.3807329957,1,1,1,1
3869496.2481283187,4840615.647601919,1968475.599234258,7943002.66944393,2024-03-26,1476517.6583475573,25119.814821854165,28049.7849802,1704305.3807329957,1,1,1,1
3869496.2481283187,4840615.647601919,1968475.599234258,7943002.66944393,2024-03-27,1476517.6583475573,25119.814821854165,28049.7849802,1704305.3807329957,1,1,1,1
3869496.2481283187,4840615.647601919,1968475.599234258,7943002.66944393,2024-03-28,1476517.6583475573,25119.814821854165,28049.7849802,1704305.3807329957,1,1,1,1
3869496.2481283187,4840615.647601919,1968475.599234258,7943002.66944393,2024-03-29,1476517.6583475573,25119.814821854165,28049.7849802,1704305.3807329957,1,1,1,1
3869496.2481289566,4840615.647601919,1968475.599234258,7943002.66944393,2024-03-30,1476517.6583481948,25119.814821854165,28049.7849802,1704305.3807329957,1,1,1,1
3869496.2481289566,4840615.647601919,1968475.599234258,7943002.66944393,2024-03-31,1476517.6583481948,25119.814821854165,28049.7849802,1704305.3807329957,1,1,1,1
3869496.2481289566,4840615.647601919,1968475.599234258,7943002.66944393,2024-04-01,1476517.6583481948,25119.814821854165,28049.7849802,1704305.3807329957,1,1,1,1
3869496.2481289566,4840615.647601919,1968475.599234258,7943002.66944393,2024-04-02,1476517.6583481948,25119.814821854165,28049.7849802,1704305.3807329957,1,1,1,1
3869496.2481289566,4840615.647601919,1968638.6470139176,7943002.66944393,2024-04-03,1476517.6583481948,25119.814821854165,28049.7849802,1704305.3807329957,1,1,1,1
3869204.0276723253,4840615.647601919,1968638.6470139176,7943656.076704796,2024-04-04,1476249.2879767693,25119.814821854165,28049.7849802,1704982.6012492457,1,1,1,1
3869204.0276716873,4840615.647601919,1968638.6470139178,7943656.076704796,2024-04-05,1476249.2879761315,25119.814821854165,28049.7849802,1704982.6012492457,1,1,1,1
3869204.0276716873,4840615.647601919,1968638.6470139178,7943656.076704797,2024-04-06,1476249.2879761315,25119.814821854165,28049.7849802,1704982.6012492457,1,1,1,1
3869204.0276716873,4840615.647601919,1968638.6470139176,7943656.076704796,2024-04-07,1476249.2879761315,25119.814821854165,28049.7849802,1704982.6012492457,1,1,1,1
3869204.0276716873,4840615.647601919,1968638.6470139176,7943656.076704796,2024-04-08,1476249.2879761315,25119.814821854165,28049.7849802,1704982.6012492457,1,1,1,1
3869204.0276716873,4840615.647601919,1968638.6470139178,7943656.076704796,2024-04-09,1476249.2879761315,25119.814821854165,28049.7849802,1704982.6012492457,1,1,1,1
3869204.0276716873,4840615.647601919,1968638.6470139176,7943656.076704796,2024-04-10,1476249.2879761315,25119.814821854165,28049.7849802,1704982.6012492457,1,1,1,1
3869204.0276716873,4840615.647601919,1968638.6470139176,7943656.076704796,2024-04-11,1476249.2879761315,25119.814821854165,28049.7849802,1704982.6012492457,1,1,1,1
3869204.0276716873,4840615.647601919,1968638.6470139178,7943656.076704796,2024-04-12,1476249.2879761315,25119.814821854165,28049.7849802,1704982.6012492457,1,1,1,1
3869204.0276716873,4840615.647601919,1968638.6470139178,7943656.076704796,2024-04-13,1476249.2879761315,25119.814821854165,28049.7849802,1704982.6012492457,1,1,1,1
3869204.0276716873,4840615.647601919,1968638.6470139176,7943656.076704796,2024-04-14,1476249.2879761315,25119.814821854165,28049.7849802,1704982.6012492457,1,1,1,1
3869204.0276716873,4840615.647601919,1968638.6470139176,7943656.076704796,2024-04-15,1476249.2879761315,25119.814821854165,28049.7849802,1704982.6012492457,1,1,1,1
3869204.0276716873,4840615.647601919,1968638.6470139176,7943690.982162837,2024-04-16,1476249.2879761315,25119.814821854165,28049.7849802,1704982.6012492457,1,1,1,1
3869204.0276716873,4840615.647601919,1968638.6470139176,7943690.982162837,2024-04-17,1476249.2879761315,25119.814821854165,28049.7849802,1704982.6012492457,1,1,1,1
3869204.0276716873,4840615.647601919,1968638.6470139178,7943690.982162837,2024-04-18,1476249.2879761315,25119.814821854165,28049.7849802,1704982.6012492457,1,1,1,1
3869204.0276716873,4840615.647601919,1968638.6470139176,7943690.982162837,2024-04-19,1476249.2879761315,25119.814821854165,28049.7849802,1704982.6012492457,1,1,1,1
3869204.0276716873,4840615.647601919,1968638.6470139178,7943690.982162837,2024-04-20,1476249.2879761315,25119.814821854165,28049.7849802,1704982.6012492457,1,1,1,1
3869204.0276716873,4840615.647601919,1968638.6470139176,7943690.982162837,2024-04-21,1476249.2879761315,25119.814821854165,28049.7849802,1704982.6012492457,1,1,1,1
3869204.0276716873,4840615.647601919,1968638.6470139178,7943690.982162837,2024-04-22,1476249.2879761315,25119.814821854165,28049.7849802,1704982.6012492457,1,1,1,1
3869204.0276716873,4840615.647601919,1968638.6470139176,7943690.982162837,2024-04-23,1476249.2879761315,25119.814821854165,28049.7849802,1704982.6012492457,1,1,1,1
3869204.0276716873,4840615.647601919,1968638.6470139176,7943690.982162837,2024-04-24,1476249.2879761315,25119.814821854165,28049.7849802,1704982.6012492457,1,1,1,1
3869204.0276716873,4840615.647601919,1968638.6470139176,7943690.982162837,2024-04-25,1476249.2879761315,25119.814821854165,28049.7849802,1704982.6012492457,1,1,1,1
3869204.0276723253,4840615.647601919,1968638.6470139176,7943690.982162837,2024-04-26,1476249.2879767693,25119.814821854165,28049.7849802,1704982.6012492457,1,1,1,1
3869204.0276723253,4840615.647601919,1968638.6470139176,7943690.982162837,2024-04-27,1476249.2879767693,25119.814821854165,28049.7849802,1704982.6012492457,1,1,1,1
3869204.0276723253,4840615.647601919,1968638.6470139176,7943690.982162837,2024-04-28,1476249.2879767693,25119.814821854165,28049.7849802,1704982.6012492457,1,1,1,1
3869204.0276723253,4840615.647601919,1968638.6470139176,7943690.982162837,2024-04-29,1476249.2879767693,25119.814821854165,28049.7849802,1704982.6012492457,1,1,1,1
3869204.0276723253,4840615.647601919,1968638.6470139178,7943690.982162837,2024-04-30,1476249.2879767693,25119.814821854165,28049.7849802,1704982.6012492457,1,1,1,1
3869204.0276723253,4840615.647601919,1968638.6470139176,7943690.982162837,2024-05-01,1476249.2879767693,25119.814821854165,28049.7849802,1704982.6012492457,1,1,1,1
3869204.0276716873,4840615.647601919,1968638.6470139176,7943690.982162837,2024-05-02,1476249.2879761315,25119.814821854165,28049.7849802,1704982.6012492457,1,1,1,1
3869204.0276716873,4840615.647601919,1968638.6470139176,7943690.982162837,2024-05-03,1476249.2879761315,25119.814821854165,28049.7849802,1704982.6012492457,1,1,1,1
3869204.0276716873,4840615.647601919,1968638.6470139178,7943690.982162837,2024-05-04,1476249.2879761315,25119.814821854165,28049.7849802,1704982.6012492457,1,1,1,1
3869204.0276716873,4840615.647601919,1968638.6470139176,7943690.982162837,2024-05-05,1476249.2879761315,25119.814821854165,28049.7849802,1704982.6012492457,1,1,1,1
3869204.0276716873,4840615.647601919,1968638.6470139176,7943690.982162837,2024-05-06,1476249.2879761315,25119.814821854165,28049.7849802,1704982.6012492457,1,1,1,1
3869204.0276716873,4840615.647601919,1968638.6470139176,7943690.982162837,2024-05-07,1476249.2879761315,25119.814821854165,28049.7849802,1704982.6012492457,1,1,1,1
3869204.0276716873,4840615.647601919,1968638.6470139178,7943690.982162837,2024-05-08,1476249.2879761315,25119.814821854165,28049.7849802,1704982.6012492457,1,1,1,1
3869204.0276716873,4840615.647601919,1968638.6470139176,8021275.11244184,2024-05-09,1476249.2879761315,25119.814821854165,28049.7849802,1749494.594582255,1,1,1,1
3869204.0276716873,4840615.647601919,1968638.6470139176,8021275.11244184,2024-05-10,1476249.2879761315,25119.814821854165,28049.7849802,1749494.594582255,1,1,1,1
3869204.0276716873,4840615.647601919,1968638.6470139178,8021275.11244184,2024-05-11,1476249.2879761315,25119.814821854165,28049.7849802,1749494.594582255,1,1,1,1
3869204.0276716873,4840615.647601919,1968638.6470139176,8021275.11244184,2024-05-12,1476249.2879761315,25119.814821854165,28049.7849802,1749494.594582255,1,1,1,1
3869204.0276716873,4840615.647601919,1968638.6470139176,8021275.11244184,2024-05-13,1476249.2879761315,25119.814821854165,28049.7849802,1749494.594582255,1,1,1,1
3869204.0276716873,4840615.647601919,1968638.6470139176,8021275.11244184,2024-05-14,1476249.2879761315,25119.814821854165,28049.7849802,1749494.594582255,1,1,1,1
3869204.0276716873,4840615.647601919,1968638.6470139176,8021275.11244184,2024-05-15,1476249.2879761315,25119.814821854165,28049.7849802,1749494.594582255,1,1,1,1
3869204.0276716873,4840615.647601919,1968638.6470139178,8021275.11244184,2024-05-16,1476249.2879761315,25119.814821854165,28049.7849802,1749494.594582255,1,1,1,1
3869204.0276716873,4840615.647601919,1968638.6470139178,8021275.11244184,2024-05-17,1476249.2879761315,25119.814821854165,28049.7849802,1749494.594582255,1,1,1,1
3869204.0276716873,4840615.647601919,1968638.6470139178,8021275.11244184,2024-05-18,1476249.2879761315,25119.814821854165,28049.7849802,1749494.594582255,1,1,1,1
3869204.0276716873,4840615.647601919,1968638.6470139176,8021275.11244184,2024-05-19,1476249.2879761315,25119.814821854165,28049.7849802,1749494.594582255,1,1,1,1
3869204.0276716873,4840615.647601919,1968638.6470139176,8021275.11244184,2024-05-20,1476249.2879761315,25119.814821854165,28049.7849802,1749494.594582255,1,1,1,1
3869204.0276716873,4840615.647601919,1968638.6470139176,8021275.11244184,2024-05-21,1476249.2879761315,25119.814821854165,28049.7849802,1749494.594582255,1,1,1,1
3869204.0276716873,4840615.647601919,1968638.6470139176,8021275.11244184,2024-05-22,1476249.2879761315,25119.814821854165,28049.7849802,1749494.594582255,1,1,1,1
3869204.0276716873,4840615.647601919,1968638.6470139176,8021275.11244184,2024-05-23,1476249.2879761315,25119.814821854165,28049.7849802,1749494.594582255,1,1,1,1
3869204.0276716873,4840615.647601919,1968638.6470139176,8021275.11244184,2024-05-24,1476249.2879761315,25119.814821854165,28049.7849802,1749494.594582255,1,1,1,1
3869204.0276716873,4840615.647601919,1968638.6470139176,8021275.11244184,2024-05-25,1476249.2879761315,25119.814821854165,28049.7849802,1749494.594582255,1,1,1,1
3869204.0276716873,4840615.647601919,1968638.6470139176,8021275.11244184,2024-05-26,1476249.2879761315,25119.814821854165,28049.7849802,1749494.594582255,1,1,1,1
3869204.0276716873,4840615.647601919,1968638.6470139176,8021275.11244184,2024-05-27,1476249.2879761315,25119.814821854165,28049.7849802,1749494.594582255,1,1,1,1
3869204.0276716873,4840615.647601919,1968638.6470139176,8021275.11244184,2024-05-28,1476249.2879761315,25119.814821854165,28049.7849802,1749494.594582255,1,1,1,1
3869204.0276716873,4840615.647601919,1968638.6470139178,8021275.11244184,2024-05-29,1476249.2879761315,25119.814821854165,28049.7849802,1749494.594582255,1,1,1,1
3869204.0276716873,4840615.647601919,1968638.6470139178,8124344.844073457,2024-05-30,1476249.2879761315,25119.814821854165,28049.7849802,1756819.3704089718,1,1,1,1
3869204.0276716873,4840615.647601919,1968638.6470139176,8124344.844073457,2024-05-31,1476249.2879761315,25119.814821854165,28049.7849802,1756819.3704089718,1,1,1,1
3869204.0276716873,4840615.647601919,1968638.6470139176,8124344.844073457,2024-06-01,1476249.2879761315,25119.814821854165,28049.7849802,1756819.3704089718,1,1,1,1
3869204.0276716873,4840615.647601919,1968638.6470139176,8124344.844073457,2024-06-02,1476249.2879761315,25119.814821854165,28049.7849802,1756819.3704089718,1,1,1,1
3869204.0276716873,4840615.647601919,1968638.6470139176,8124344.844073457,2024-06-03,1476249.2879761315,25119.814821854165,28049.7849802,1756819.3704089718,1,1,1,1
3869204.0276716873,4840615.647601919,1968638.6470139178,8124344.844073457,2024-06-04,1476249.2879761315,25119.814821854165,28049.7849802,1756819.3704089718,1,1,1,1
3869204.0276716873,4840615.647601919,1968638.6470139176,8124344.844073457,2024-06-05,1476249.2879761315,25119.814821854165,28049.7849802,1756819.3704089718,1,1,1,1
