StromnetzTyp,Spannung,LeitungTyp,Laenge,Datum
Allgemeinstrom,Andere,Freileitung,3785600.2799013187,2023-09-29
Allgemeinstrom,Andere,Kabelleitung,28632.84189945563,2023-09-29
Allgemeinstrom,S110kV,Freileitung,1420615.4214685545,2023-09-29
Allgemeinstrom,S110kV,Kabelleitung,497059.0474758199,2023-09-29
Allgemeinstrom,S125kV,Freileitung,247314.6435981561,2023-09-29
Allgemeinstrom,S125kV,Kabelleitung,84622.43476405548,2023-09-29
Allgemeinstrom,S132kV,Freileitung,162461.9334631779,2023-09-29
Allgemeinstrom,S132kV,Kabelleitung,211047.2958354449,2023-09-29
Allgemeinstrom,S150kV,Freileitung,122162.67707100553,2023-09-29
Allgemeinstrom,S150kV,Kabelleitung,412397.2692518797,2023-09-29
Allgemeinstrom,S220kV,Freileitung,4832283.576325856,2023-09-29
Allgemeinstrom,S220kV,Kabelleitung,25013.2090029019,2023-09-29
Allgemeinstrom,S36kV,Kabelleitung,1000.0,2023-09-29
Allgemeinstrom,S380kV,Freileitung,1893142.5313943792,2023-09-29
Allgemeinstrom,S380kV,Kabelleitung,22044.578658731843,2023-09-29
Allgemeinstrom,S50kV,Freileitung,518459.67480264365,2023-09-29
Allgemeinstrom,S50kV,Kabelleitung,822541.845998373,2023-09-29
Allgemeinstrom,S60kV,Freileitung,640212.9508087941,2023-09-29
Allgemeinstrom,S60kV,Kabelleitung,410339.8990228775,2023-09-29
Allgemeinstrom,S65kV,Freileitung,294008.1989414523,2023-09-29
Allgemeinstrom,S65kV,Kabelleitung,70361.58199420595,2023-09-29
Allgemeinstrom,Andere,Freileitung,3785600.279901319,2023-09-30
Allgemeinstrom,Andere,Kabelleitung,28632.84189945563,2023-09-30
Allgemeinstrom,S110kV,Freileitung,1420615.4214685545,2023-09-30
Allgemeinstrom,S110kV,Kabelleitung,497037.1810308751,2023-09-30
Allgemeinstrom,S125kV,Freileitung,247314.6435981561,2023-09-30
Allgemeinstrom,S125kV,Kabelleitung,84622.43476405548,2023-09-30
Allgemeinstrom,S132kV,Freileitung,162461.9334631779,2023-09-30
Allgemeinstrom,S132kV,Kabelleitung,211047.2958354449,2023-09-30
Allgemeinstrom,S150kV,Freileitung,122162.67707100553,2023-09-30
Allgemeinstrom,S150kV,Kabelleitung,412397.2692518797,2023-09-30
Allgemeinstrom,S220kV,Freileitung,4832283.576325856,2023-09-30
Allgemeinstrom,S220kV,Kabelleitung,25013.209002901902,2023-09-30
Allgemeinstrom,S36kV,Kabelleitung,1000.0,2023-09-30
Allgemeinstrom,S380kV,Freileitung,1893142.5313943792,2023-09-30
Allgemeinstrom,S380kV,Kabelleitung,22044.578658731843,2023-09-30
Allgemeinstrom,S50kV,Freileitung,512847.5885570311,2023-09-30
Allgemeinstrom,S50kV,Kabelleitung,822541.845998373,2023-09-30
Allgemeinstrom,S60kV,Freileitung,640212.9508087941,2023-09-30
Allgemeinstrom,S60kV,Kabelleitung,410339.8990228775,2023-09-30
Allgemeinstrom,S65kV,Freileitung,294008.1989414523,2023-09-30
Allgemeinstrom,S65kV,Kabelleitung,70361.58199420595,2023-09-30
Allgemeinstrom,Andere,Freileitung,3785600.2799013187,2023-10-01
Allgemeinstrom,Andere,Kabelleitung,28632.841899455627,2023-10-01
Allgemeinstrom,S110kV,Freileitung,1420615.4214685545,2023-10-01
Allgemeinstrom,S110kV,Kabelleitung,497037.1810308751,2023-10-01
Allgemeinstrom,S125kV,Freileitung,247314.6435981561,2023-10-01
Allgemeinstrom,S125kV,Kabelleitung,84622.43476405548,2023-10-01
Allgemeinstrom,S132kV,Freileitung,162461.9334631779,2023-10-01
Allgemeinstrom,S132kV,Kabelleitung,211047.2958354449,2023-10-01
Allgemeinstrom,S150kV,Freileitung,122162.67707100553,2023-10-01
Allgemeinstrom,S150kV,Kabelleitung,412397.2692518797,2023-10-01
Allgemeinstrom,S220kV,Freileitung,4832283.576325856,2023-10-01
Allgemeinstrom,S220kV,Kabelleitung,25013.2090029019,2023-10-01
Allgemeinstrom,S36kV,Kabelleitung,1000.0,2023-10-01
Allgemeinstrom,S380kV,Freileitung,1893142.5313943792,2023-10-01
Allgemeinstrom,S380kV,Kabelleitung,22044.578658731843,2023-10-01
Allgemeinstrom,S50kV,Freileitung,512847.5885570311,2023-10-01
Allgemeinstrom,S50kV,Kabelleitung,822541.845998373,2023-10-01
Allgemeinstrom,S60kV,Freileitung,640212.9508087941,2023-10-01
Allgemeinstrom,S60kV,Kabelleitung,410339.8990228775,2023-10-01
Allgemeinstrom,S65kV,Freileitung,294008.1989414523,2023-10-01
Allgemeinstrom,S65kV,Kabelleitung,70361.58199420595,2023-10-01
Allgemeinstrom,Andere,Freileitung,3785600.2799013187,2023-10-02
Allgemeinstrom,Andere,Kabelleitung,28632.84189945563,2023-10-02
Allgemeinstrom,S110kV,Freileitung,1420615.4214685545,2023-10-02
Allgemeinstrom,S110kV,Kabelleitung,497037.1810308751,2023-10-02
Allgemeinstrom,S125kV,Freileitung,247314.6435981561,2023-10-02
Allgemeinstrom,S125kV,Kabelleitung,84622.43476405548,2023-10-02
Allgemeinstrom,S132kV,Freileitung,162461.9334631779,2023-10-02
Allgemeinstrom,S132kV,Kabelleitung,211047.2958354449,2023-10-02
Allgemeinstrom,S150kV,Freileitung,122162.67707100553,2023-10-02
Allgemeinstrom,S150kV,Kabelleitung,412397.2692518797,2023-10-02
Allgemeinstrom,S220kV,Freileitung,4832283.576325856,2023-10-02
Allgemeinstrom,S220kV,Kabelleitung,25013.2090029019,2023-10-02
Allgemeinstrom,S36kV,Kabelleitung,1000.0,2023-10-02
Allgemeinstrom,S380kV,Freileitung,1893142.5313943792,2023-10-02
Allgemeinstrom,S380kV,Kabelleitung,22044.578658731843,2023-10-02
Allgemeinstrom,S50kV,Freileitung,512847.5885570311,2023-10-02
Allgemeinstrom,S50kV,Kabelleitung,822541.845998373,2023-10-02
Allgemeinstrom,S60kV,Freileitung,640212.9508087941,2023-10-02
Allgemeinstrom,S60kV,Kabelleitung,410339.8990228775,2023-10-02
Allgemeinstrom,S65kV,Freileitung,294008.1989414523,2023-10-02
Allgemeinstrom,S65kV,Kabelleitung,70361.58199420595,2023-10-02
Allgemeinstrom,Andere,Freileitung,3785600.2799013187,2023-10-03
Allgemeinstrom,Andere,Kabelleitung,28632.84189945563,2023-10-03
Allgemeinstrom,S110kV,Freileitung,1420615.4214685545,2023-10-03
Allgemeinstrom,S110kV,Kabelleitung,497037.1810308751,2023-10-03
Allgemeinstrom,S125kV,Freileitung,247314.6435981561,2023-10-03
Allgemeinstrom,S125kV,Kabelleitung,84622.43476405548,2023-10-03
Allgemeinstrom,S132kV,Freileitung,162461.9334631779,2023-10-03
Allgemeinstrom,S132kV,Kabelleitung,211047.2958354449,2023-10-03
Allgemeinstrom,S150kV,Freileitung,122162.67707100553,2023-10-03
Allgemeinstrom,S150kV,Kabelleitung,412397.2692518797,2023-10-03
Allgemeinstrom,S220kV,Freileitung,4832283.576325856,2023-10-03
Allgemeinstrom,S220kV,Kabelleitung,25013.2090029019,2023-10-03
Allgemeinstrom,S36kV,Kabelleitung,1000.0,2023-10-03
Allgemeinstrom,S380kV,Freileitung,1893142.5313943792,2023-10-03
Allgemeinstrom,S380kV,Kabelleitung,22044.578658731843,2023-10-03
Allgemeinstrom,S50kV,Freileitung,512847.5885570311,2023-10-03
Allgemeinstrom,S50kV,Kabelleitung,822541.845998373,2023-10-03
Allgemeinstrom,S60kV,Freileitung,640212.9508087941,2023-10-03
Allgemeinstrom,S60kV,Kabelleitung,410339.8990228775,2023-10-03
Allgemeinstrom,S65kV,Freileitung,294008.1989414523,2023-10-03
Allgemeinstrom,S65kV,Kabelleitung,70361.58199420595,2023-10-03
Allgemeinstrom,Andere,Freileitung,3785600.2799013187,2023-10-04
Allgemeinstrom,Andere,Kabelleitung,28632.84189945563,2023-10-04
Allgemeinstrom,S110kV,Freileitung,1420615.4214685545,2023-10-04
Allgemeinstrom,S110kV,Kabelleitung,497037.1810308751,2023-10-04
Allgemeinstrom,S125kV,Freileitung,247314.6435981561,2023-10-04
Allgemeinstrom,S125kV,Kabelleitung,84622.43476405548,2023-10-04
Allgemeinstrom,S132kV,Freileitung,162461.9334631779,2023-10-04
Allgemeinstrom,S132kV,Kabelleitung,211047.2958354449,2023-10-04
Allgemeinstrom,S150kV,Freileitung,122162.67707100553,2023-10-04
Allgemeinstrom,S150kV,Kabelleitung,412397.2692518797,2023-10-04
Allgemeinstrom,S220kV,Freileitung,4832283.576325856,2023-10-04
Allgemeinstrom,S220kV,Kabelleitung,25013.2090029019,2023-10-04
Allgemeinstrom,S36kV,Kabelleitung,1000.0,2023-10-04
Allgemeinstrom,S380kV,Freileitung,1893142.5313943792,2023-10-04
Allgemeinstrom,S380kV,Kabelleitung,22044.578658731843,2023-10-04
Allgemeinstrom,S50kV,Freileitung,512847.5885570311,2023-10-04
Allgemeinstrom,S50kV,Kabelleitung,822541.845998373,2023-10-04
Allgemeinstrom,S60kV,Freileitung,640212.9508087941,2023-10-04
Allgemeinstrom,S60kV,Kabelleitung,410339.8990228775,2023-10-04
Allgemeinstrom,S65kV,Freileitung,294008.1989414523,2023-10-04
Allgemeinstrom,S65kV,Kabelleitung,70361.58199420595,2023-10-04
Allgemeinstrom,Andere,Freileitung,3785600.2799013187,2023-10-05
Allgemeinstrom,Andere,Kabelleitung,28632.84189945563,2023-10-05
Allgemeinstrom,S110kV,Freileitung,1420615.4214685545,2023-10-05
Allgemeinstrom,S110kV,Kabelleitung,497037.1810308751,2023-10-05
Allgemeinstrom,S125kV,Freileitung,247314.6435981561,2023-10-05
Allgemeinstrom,S125kV,Kabelleitung,84622.43476405548,2023-10-05
Allgemeinstrom,S132kV,Freileitung,162461.9334631779,2023-10-05
Allgemeinstrom,S132kV,Kabelleitung,211047.2958354449,2023-10-05
Allgemeinstrom,S150kV,Freileitung,122162.67707100553,2023-10-05
Allgemeinstrom,S150kV,Kabelleitung,412397.2692518797,2023-10-05
Allgemeinstrom,S220kV,Freileitung,4832283.576325856,2023-10-05
Allgemeinstrom,S220kV,Kabelleitung,25013.2090029019,2023-10-05
Allgemeinstrom,S36kV,Kabelleitung,1000.0,2023-10-05
Allgemeinstrom,S380kV,Freileitung,1893142.5313943792,2023-10-05
Allgemeinstrom,S380kV,Kabelleitung,22044.578658731843,2023-10-05
Allgemeinstrom,S50kV,Freileitung,512847.5885570311,2023-10-05
Allgemeinstrom,S50kV,Kabelleitung,822541.845998373,2023-10-05
Allgemeinstrom,S60kV,Freileitung,640212.9508087941,2023-10-05
Allgemeinstrom,S60kV,Kabelleitung,410339.8990228775,2023-10-05
Allgemeinstrom,S65kV,Freileitung,294008.1989414523,2023-10-05
Allgemeinstrom,S65kV,Kabelleitung,70361.58199420595,2023-10-05
Allgemeinstrom,Andere,Freileitung,3785600.2799013187,2023-10-06
Allgemeinstrom,Andere,Kabelleitung,28632.841899455627,2023-10-06
Allgemeinstrom,S110kV,Freileitung,1420615.4214685545,2023-10-06
Allgemeinstrom,S110kV,Kabelleitung,497037.1810308751,2023-10-06
Allgemeinstrom,S125kV,Freileitung,247314.6435981561,2023-10-06
Allgemeinstrom,S125kV,Kabelleitung,84622.43476405548,2023-10-06
Allgemeinstrom,S132kV,Freileitung,162461.9334631779,2023-10-06
Allgemeinstrom,S132kV,Kabelleitung,211047.2958354449,2023-10-06
Allgemeinstrom,S150kV,Freileitung,122162.67707100553,2023-10-06
Allgemeinstrom,S150kV,Kabelleitung,412397.2692518797,2023-10-06
Allgemeinstrom,S220kV,Freileitung,4832283.576325856,2023-10-06
Allgemeinstrom,S220kV,Kabelleitung,25013.2090029019,2023-10-06
Allgemeinstrom,S36kV,Kabelleitung,1000.0,2023-10-06
Allgemeinstrom,S380kV,Freileitung,1893142.5313943792,2023-10-06
Allgemeinstrom,S380kV,Kabelleitung,22044.578658731843,2023-10-06
Allgemeinstrom,S50kV,Freileitung,512847.5885570311,2023-10-06
Allgemeinstrom,S50kV,Kabelleitung,822541.845998373,2023-10-06
Allgemeinstrom,S60kV,Freileitung,640212.9508087941,2023-10-06
Allgemeinstrom,S60kV,Kabelleitung,410339.8990228775,2023-10-06
Allgemeinstrom,S65kV,Freileitung,294008.1989414523,2023-10-06
Allgemeinstrom,S65kV,Kabelleitung,70361.58199420595,2023-10-06
Allgemeinstrom,Andere,Freileitung,3785600.2799013187,2023-10-07
Allgemeinstrom,Andere,Kabelleitung,28632.84189945563,2023-10-07
Allgemeinstrom,S110kV,Freileitung,1420615.4214685545,2023-10-07
Allgemeinstrom,S110kV,Kabelleitung,497037.1810308751,2023-10-07
Allgemeinstrom,S125kV,Freileitung,247314.6435981561,2023-10-07
Allgemeinstrom,S125kV,Kabelleitung,84622.43476405548,2023-10-07
Allgemeinstrom,S132kV,Freileitung,162461.9334631779,2023-10-07
Allgemeinstrom,S132kV,Kabelleitung,211047.2958354449,2023-10-07
Allgemeinstrom,S150kV,Freileitung,122162.67707100553,2023-10-07
Allgemeinstrom,S150kV,Kabelleitung,412397.2692518797,2023-10-07
Allgemeinstrom,S220kV,Freileitung,4832283.576325856,2023-10-07
Allgemeinstrom,S220kV,Kabelleitung,25013.2090029019,2023-10-07
Allgemeinstrom,S36kV,Kabelleitung,1000.0,2023-10-07
Allgemeinstrom,S380kV,Freileitung,1893142.5313943792,2023-10-07
Allgemeinstrom,S380kV,Kabelleitung,22044.578658731843,2023-10-07
Allgemeinstrom,S50kV,Freileitung,512847.5885570311,2023-10-07
Allgemeinstrom,S50kV,Kabelleitung,822541.845998373,2023-10-07
Allgemeinstrom,S60kV,Freileitung,640212.9508087941,2023-10-07
Allgemeinstrom,S60kV,Kabelleitung,410339.8990228775,2023-10-07
Allgemeinstrom,S65kV,Freileitung,294008.1989414523,2023-10-07
Allgemeinstrom,S65kV,Kabelleitung,70361.58199420595,2023-10-07
Allgemeinstrom,Andere,Freileitung,3785600.2799013187,2023-10-08
Allgemeinstrom,Andere,Kabelleitung,28632.84189945563,2023-10-08
Allgemeinstrom,S110kV,Freileitung,1420615.4214685545,2023-10-08
Allgemeinstrom,S110kV,Kabelleitung,497037.1810308751,2023-10-08
Allgemeinstrom,S125kV,Freileitung,247314.6435981561,2023-10-08
Allgemeinstrom,S125kV,Kabelleitung,84622.43476405548,2023-10-08
Allgemeinstrom,S132kV,Freileitung,162461.9334631779,2023-10-08
Allgemeinstrom,S132kV,Kabelleitung,211047.2958354449,2023-10-08
Allgemeinstrom,S150kV,Freileitung,122162.67707100553,2023-10-08
Allgemeinstrom,S150kV,Kabelleitung,412397.2692518797,2023-10-08
Allgemeinstrom,S220kV,Freileitung,4832283.576325856,2023-10-08
Allgemeinstrom,S220kV,Kabelleitung,25013.2090029019,2023-10-08
Allgemeinstrom,S36kV,Kabelleitung,1000.0,2023-10-08
Allgemeinstrom,S380kV,Freileitung,1893142.5313943792,2023-10-08
Allgemeinstrom,S380kV,Kabelleitung,22044.578658731843,2023-10-08
Allgemeinstrom,S50kV,Freileitung,512847.5885570311,2023-10-08
Allgemeinstrom,S50kV,Kabelleitung,822541.845998373,2023-10-08
Allgemeinstrom,S60kV,Freileitung,640212.9508087941,2023-10-08
Allgemeinstrom,S60kV,Kabelleitung,410339.8990228775,2023-10-08
Allgemeinstrom,S65kV,Freileitung,294008.1989414523,2023-10-08
Allgemeinstrom,S65kV,Kabelleitung,70361.58199420595,2023-10-08
Allgemeinstrom,Andere,Freileitung,3785600.2799013187,2023-10-09
Allgemeinstrom,Andere,Kabelleitung,28632.84189945563,2023-10-09
Allgemeinstrom,S110kV,Freileitung,1420615.4214685545,2023-10-09
Allgemeinstrom,S110kV,Kabelleitung,497037.1810308751,2023-10-09
Allgemeinstrom,S125kV,Freileitung,247314.6435981561,2023-10-09
Allgemeinstrom,S125kV,Kabelleitung,84622.43476405548,2023-10-09
Allgemeinstrom,S132kV,Freileitung,162461.9334631779,2023-10-09
Allgemeinstrom,S132kV,Kabelleitung,211047.2958354449,2023-10-09
Allgemeinstrom,S150kV,Freileitung,122162.67707100553,2023-10-09
Allgemeinstrom,S150kV,Kabelleitung,412397.2692518797,2023-10-09
Allgemeinstrom,S220kV,Freileitung,4832283.576325856,2023-10-09
Allgemeinstrom,S220kV,Kabelleitung,25013.2090029019,2023-10-09
Allgemeinstrom,S36kV,Kabelleitung,1000.0,2023-10-09
Allgemeinstrom,S380kV,Freileitung,1893142.5313943792,2023-10-09
Allgemeinstrom,S380kV,Kabelleitung,22044.578658731843,2023-10-09
Allgemeinstrom,S50kV,Freileitung,512847.5885570311,2023-10-09
Allgemeinstrom,S50kV,Kabelleitung,822541.845998373,2023-10-09
Allgemeinstrom,S60kV,Freileitung,640212.9508087941,2023-10-09
Allgemeinstrom,S60kV,Kabelleitung,410339.8990228775,2023-10-09
Allgemeinstrom,S65kV,Freileitung,294008.1989414523,2023-10-09
Allgemeinstrom,S65kV,Kabelleitung,70361.58199420595,2023-10-09
Allgemeinstrom,Andere,Freileitung,3785600.2799013187,2023-10-10
Allgemeinstrom,Andere,Kabelleitung,28632.84189945563,2023-10-10
Allgemeinstrom,S110kV,Freileitung,1420615.4214685545,2023-10-10
Allgemeinstrom,S110kV,Kabelleitung,497037.1810308751,2023-10-10
Allgemeinstrom,S125kV,Freileitung,247314.6435981561,2023-10-10
Allgemeinstrom,S125kV,Kabelleitung,84622.43476405548,2023-10-10
Allgemeinstrom,S132kV,Freileitung,162461.9334631779,2023-10-10
Allgemeinstrom,S132kV,Kabelleitung,211047.2958354449,2023-10-10
Allgemeinstrom,S150kV,Freileitung,122162.67707100553,2023-10-10
Allgemeinstrom,S150kV,Kabelleitung,412397.2692518797,2023-10-10
Allgemeinstrom,S220kV,Freileitung,4832283.576325856,2023-10-10
Allgemeinstrom,S220kV,Kabelleitung,25013.2090029019,2023-10-10
Allgemeinstrom,S36kV,Kabelleitung,1000.0,2023-10-10
Allgemeinstrom,S380kV,Freileitung,1893142.5313943792,2023-10-10
Allgemeinstrom,S380kV,Kabelleitung,22044.578658731843,2023-10-10
Allgemeinstrom,S50kV,Freileitung,512847.5885570311,2023-10-10
Allgemeinstrom,S50kV,Kabelleitung,822541.845998373,2023-10-10
Allgemeinstrom,S60kV,Freileitung,640212.9508087941,2023-10-10
Allgemeinstrom,S60kV,Kabelleitung,410339.8990228775,2023-10-10
Allgemeinstrom,S65kV,Freileitung,294008.1989414523,2023-10-10
Allgemeinstrom,S65kV,Kabelleitung,70361.58199420595,2023-10-10
Allgemeinstrom,Andere,Freileitung,3785600.2799013187,2023-10-11
Allgemeinstrom,Andere,Kabelleitung,28632.84189945563,2023-10-11
Allgemeinstrom,S110kV,Freileitung,1420615.4214685545,2023-10-11
Allgemeinstrom,S110kV,Kabelleitung,497037.1810308751,2023-10-11
Allgemeinstrom,S125kV,Freileitung,247314.6435981561,2023-10-11
Allgemeinstrom,S125kV,Kabelleitung,84622.43476405548,2023-10-11
Allgemeinstrom,S132kV,Freileitung,162461.9334631779,2023-10-11
Allgemeinstrom,S132kV,Kabelleitung,211047.2958354449,2023-10-11
Allgemeinstrom,S150kV,Freileitung,122162.67707100553,2023-10-11
Allgemeinstrom,S150kV,Kabelleitung,412397.2692518797,2023-10-11
Allgemeinstrom,S220kV,Freileitung,4832283.576325856,2023-10-11
Allgemeinstrom,S220kV,Kabelleitung,25013.2090029019,2023-10-11
Allgemeinstrom,S36kV,Kabelleitung,1000.0,2023-10-11
Allgemeinstrom,S380kV,Freileitung,1893142.5313943792,2023-10-11
Allgemeinstrom,S380kV,Kabelleitung,22044.578658731843,2023-10-11
Allgemeinstrom,S50kV,Freileitung,512847.5885570311,2023-10-11
Allgemeinstrom,S50kV,Kabelleitung,822541.845998373,2023-10-11
Allgemeinstrom,S60kV,Freileitung,640212.9508087941,2023-10-11
Allgemeinstrom,S60kV,Kabelleitung,410339.8990228775,2023-10-11
Allgemeinstrom,S65kV,Freileitung,294008.1989414523,2023-10-11
Allgemeinstrom,S65kV,Kabelleitung,70361.58199420595,2023-10-11
Allgemeinstrom,Andere,Freileitung,3785600.2799013187,2023-10-12
Allgemeinstrom,Andere,Kabelleitung,28632.84189945563,2023-10-12
Allgemeinstrom,S110kV,Freileitung,1420615.4214685545,2023-10-12
Allgemeinstrom,S110kV,Kabelleitung,497037.1810308751,2023-10-12
Allgemeinstrom,S125kV,Freileitung,247314.6435981561,2023-10-12
Allgemeinstrom,S125kV,Kabelleitung,84622.43476405548,2023-10-12
Allgemeinstrom,S132kV,Freileitung,162461.9334631779,2023-10-12
Allgemeinstrom,S132kV,Kabelleitung,211047.2958354449,2023-10-12
Allgemeinstrom,S150kV,Freileitung,122162.67707100553,2023-10-12
Allgemeinstrom,S150kV,Kabelleitung,412397.2692518797,2023-10-12
Allgemeinstrom,S220kV,Freileitung,4832283.576325856,2023-10-12
Allgemeinstrom,S220kV,Kabelleitung,25013.2090029019,2023-10-12
Allgemeinstrom,S36kV,Kabelleitung,1000.0,2023-10-12
Allgemeinstrom,S380kV,Freileitung,1893142.5313943792,2023-10-12
Allgemeinstrom,S380kV,Kabelleitung,22044.578658731843,2023-10-12
Allgemeinstrom,S50kV,Freileitung,512847.5885570311,2023-10-12
Allgemeinstrom,S50kV,Kabelleitung,822541.845998373,2023-10-12
Allgemeinstrom,S60kV,Freileitung,640212.9508087941,2023-10-12
Allgemeinstrom,S60kV,Kabelleitung,410339.8990228775,2023-10-12
Allgemeinstrom,S65kV,Freileitung,294008.1989414523,2023-10-12
Allgemeinstrom,S65kV,Kabelleitung,70361.58199420595,2023-10-12
Allgemeinstrom,Andere,Freileitung,3785600.2799013187,2023-10-13
Allgemeinstrom,Andere,Kabelleitung,28632.84189945563,2023-10-13
Allgemeinstrom,S110kV,Freileitung,1420615.4214685545,2023-10-13
Allgemeinstrom,S110kV,Kabelleitung,497037.1810308751,2023-10-13
Allgemeinstrom,S125kV,Freileitung,247314.6435981561,2023-10-13
Allgemeinstrom,S125kV,Kabelleitung,84622.43476405548,2023-10-13
Allgemeinstrom,S132kV,Freileitung,162461.9334631779,2023-10-13
Allgemeinstrom,S132kV,Kabelleitung,211047.2958354449,2023-10-13
Allgemeinstrom,S150kV,Freileitung,122162.67707100553,2023-10-13
Allgemeinstrom,S150kV,Kabelleitung,412397.2692518797,2023-10-13
Allgemeinstrom,S220kV,Freileitung,4832283.576325856,2023-10-13
Allgemeinstrom,S220kV,Kabelleitung,25013.209002901902,2023-10-13
Allgemeinstrom,S36kV,Kabelleitung,1000.0,2023-10-13
Allgemeinstrom,S380kV,Freileitung,1893142.5313943792,2023-10-13
Allgemeinstrom,S380kV,Kabelleitung,22044.578658731843,2023-10-13
Allgemeinstrom,S50kV,Freileitung,512847.5885570311,2023-10-13
Allgemeinstrom,S50kV,Kabelleitung,822541.845998373,2023-10-13
Allgemeinstrom,S60kV,Freileitung,640212.9508087941,2023-10-13
Allgemeinstrom,S60kV,Kabelleitung,410339.8990228775,2023-10-13
Allgemeinstrom,S65kV,Freileitung,294008.1989414523,2023-10-13
Allgemeinstrom,S65kV,Kabelleitung,70361.58199420595,2023-10-13
Allgemeinstrom,Andere,Freileitung,3785600.2799013187,2023-10-14
Allgemeinstrom,Andere,Kabelleitung,28632.841899455627,2023-10-14
Allgemeinstrom,S110kV,Freileitung,1420615.4214685545,2023-10-14
Allgemeinstrom,S110kV,Kabelleitung,497037.1810308751,2023-10-14
Allgemeinstrom,S125kV,Freileitung,247314.6435981561,2023-10-14
Allgemeinstrom,S125kV,Kabelleitung,84622.43476405548,2023-10-14
Allgemeinstrom,S132kV,Freileitung,162461.9334631779,2023-10-14
Allgemeinstrom,S132kV,Kabelleitung,211047.2958354449,2023-10-14
Allgemeinstrom,S150kV,Freileitung,122162.67707100553,2023-10-14
Allgemeinstrom,S150kV,Kabelleitung,412397.2692518797,2023-10-14
Allgemeinstrom,S220kV,Freileitung,4832283.576325856,2023-10-14
Allgemeinstrom,S220kV,Kabelleitung,25013.209002901902,2023-10-14
Allgemeinstrom,S36kV,Kabelleitung,1000.0,2023-10-14
Allgemeinstrom,S380kV,Freileitung,1893142.5313943792,2023-10-14
Allgemeinstrom,S380kV,Kabelleitung,22044.578658731843,2023-10-14
Allgemeinstrom,S50kV,Freileitung,512847.5885570311,2023-10-14
Allgemeinstrom,S50kV,Kabelleitung,822541.845998373,2023-10-14
Allgemeinstrom,S60kV,Freileitung,640212.9508087941,2023-10-14
Allgemeinstrom,S60kV,Kabelleitung,410339.8990228775,2023-10-14
Allgemeinstrom,S65kV,Freileitung,294008.1989414523,2023-10-14
Allgemeinstrom,S65kV,Kabelleitung,70361.58199420595,2023-10-14
Allgemeinstrom,Andere,Freileitung,3785600.2799013187,2023-10-15
Allgemeinstrom,Andere,Kabelleitung,28632.84189945563,2023-10-15
Allgemeinstrom,S110kV,Freileitung,1420615.4214685545,2023-10-15
Allgemeinstrom,S110kV,Kabelleitung,497037.1810308751,2023-10-15
Allgemeinstrom,S125kV,Freileitung,247314.6435981561,2023-10-15
Allgemeinstrom,S125kV,Kabelleitung,84622.43476405548,2023-10-15
Allgemeinstrom,S132kV,Freileitung,162461.9334631779,2023-10-15
Allgemeinstrom,S132kV,Kabelleitung,211047.2958354449,2023-10-15
Allgemeinstrom,S150kV,Freileitung,122162.67707100553,2023-10-15
Allgemeinstrom,S150kV,Kabelleitung,412397.2692518797,2023-10-15
Allgemeinstrom,S220kV,Freileitung,4832283.576325856,2023-10-15
Allgemeinstrom,S220kV,Kabelleitung,25013.2090029019,2023-10-15
Allgemeinstrom,S36kV,Kabelleitung,1000.0,2023-10-15
Allgemeinstrom,S380kV,Freileitung,1893142.5313943792,2023-10-15
Allgemeinstrom,S380kV,Kabelleitung,22044.578658731843,2023-10-15
Allgemeinstrom,S50kV,Freileitung,512847.5885570311,2023-10-15
Allgemeinstrom,S50kV,Kabelleitung,822541.845998373,2023-10-15
Allgemeinstrom,S60kV,Freileitung,640212.9508087941,2023-10-15
Allgemeinstrom,S60kV,Kabelleitung,410339.8990228775,2023-10-15
Allgemeinstrom,S65kV,Freileitung,294008.1989414523,2023-10-15
Allgemeinstrom,S65kV,Kabelleitung,70361.58199420595,2023-10-15
Allgemeinstrom,Andere,Freileitung,3785600.2799013187,2023-10-16
Allgemeinstrom,Andere,Kabelleitung,28632.84189945563,2023-10-16
Allgemeinstrom,S110kV,Freileitung,1420615.4214685545,2023-10-16
Allgemeinstrom,S110kV,Kabelleitung,497037.1810308751,2023-10-16
Allgemeinstrom,S125kV,Freileitung,247314.6435981561,2023-10-16
Allgemeinstrom,S125kV,Kabelleitung,84622.43476405548,2023-10-16
Allgemeinstrom,S132kV,Freileitung,162461.9334631779,2023-10-16
Allgemeinstrom,S132kV,Kabelleitung,211047.2958354449,2023-10-16
Allgemeinstrom,S150kV,Freileitung,122162.67707100553,2023-10-16
Allgemeinstrom,S150kV,Kabelleitung,412397.2692518797,2023-10-16
Allgemeinstrom,S220kV,Freileitung,4832283.576325856,2023-10-16
Allgemeinstrom,S220kV,Kabelleitung,25013.2090029019,2023-10-16
Allgemeinstrom,S36kV,Kabelleitung,1000.0,2023-10-16
Allgemeinstrom,S380kV,Freileitung,1893142.5313943792,2023-10-16
Allgemeinstrom,S380kV,Kabelleitung,22044.578658731843,2023-10-16
Allgemeinstrom,S50kV,Freileitung,512847.5885570311,2023-10-16
Allgemeinstrom,S50kV,Kabelleitung,822541.845998373,2023-10-16
Allgemeinstrom,S60kV,Freileitung,640212.9508087941,2023-10-16
Allgemeinstrom,S60kV,Kabelleitung,410339.8990228775,2023-10-16
Allgemeinstrom,S65kV,Freileitung,294008.1989414523,2023-10-16
Allgemeinstrom,S65kV,Kabelleitung,70361.58199420595,2023-10-16
